unitid,arank,numm,salm,tenm,conm,numw,salw,tenw,conw
"204547","14","15","470825","0","0","2","0","0","0"
"204635","1","22","0","22","0","1","0","1","0"
"204635","2","35","0","26","0","3","0","2","0"
"204635","3","16","0","3","0","7","0","3","0"
"204635","4","12","0","0","0","4","0","0","0"
"204635","7","85","0","51","0","15","0","6","0"
"204671","2","11","253800","11","0","1","0","1","0"
"204671","3","14","283800","6","0","5","95640","3","0"
"204671","7","25","537600","17","0","6","0","4","0"
"204671","10","0","0","0","0","2","0","2","0"
"204671","14","0","0","0","0","2","0","2","0"
"204680","1","1","0","1","0","0","0","0","0"
"204680","2","6","149640","6","0","1","0","1","0"
"204680","3","19","367400","9","0","7","142680","3","0"
"204680","4","1","0","1","0","0","0","0","0"
"204680","7","27","0","17","0","8","0","4","0"
"204680","9","1","0","1","0","0","0","0","0"
"204680","14","1","0","1","0","0","0","0","0"
"204699","2","8","179640","7","0","4","93600","4","0"
"204699","3","7","136720","1","0","1","0","0","0"
"204699","7","15","316360","8","0","5","0","4","0"
"204699","8","1","0","1","0","0","0","0","0"
"204699","10","1","0","0","0","0","0","0","0"
"204699","11","1","0","1","0","0","0","0","0"
"204699","14","3","86034","2","0","0","0","0","0"
"204705","2","5","112200","5","0","3","72000","3","0"
"204705","3","10","191640","6","0","5","104160","3","0"
"204705","4","1","0","1","0","1","0","1","0"
"204705","7","16","0","12","0","9","0","7","0"
"204705","11","1","0","0","0","0","0","0","0"
"204705","14","1","0","0","0","0","0","0","0"
"202541","1","1","0","0","0","1","0","0","0"
"202541","2","4","0","0","0","2","0","0","0"
"202541","3","9","0","0","0","9","0","0","0"
"202541","4","12","0","0","0","9","0","0","0"
"202541","7","26","0","0","0","21","0","0","0"
"202541","11","0","0","0","0","1","0","0","0"
"202541","14","0","0","0","0","1","0","0","0"
"204857","1","216","6461991","215","2","6","155785","6","0"
"204857","2","170","3931006","159","0","24","574490","22","0"
"204857","3","90","1734819","35","6","57","1091779","25","0"
"204857","4","15","215876","3","1","21","317451","2","0"
"204857","5","11","206096","4","0","7","112130","2","0"
"204857","7","502","12549788","416","9","115","2251635","57","0"
"204857","8","27","970262","25","0","1","0","1","0"
"204857","9","12","332883","11","0","2","0","2","0"
"204857","10","1","0","0","0","1","0","1","0"
"204857","12","3","70066","2","0","0","0","0","0"
"204857","14","43","0","38","0","4","129181","4","0"
"204802","2","7","154049","7","0","0","0","0","0"
"204802","3","7","134815","6","0","1","0","1","0"
"204802","5","1","0","1","0","0","0","0","0"
"204802","7","15","0","14","0","1","0","1","0"
"204820","2","3","64958","3","0","1","0","1","0"
"204820","3","6","109773","3","0","1","0","0","0"
"204820","4","0","0","0","0","2","0","0","0"
"204820","7","9","174731","6","0","4","65380","1","0"
"204820","10","3","65389","2","0","0","0","0","0"
"204820","14","3","65389","2","0","0","0","0","0"
"204848","2","8","174010","8","0","0","0","0","0"
"204848","3","14","250260","9","0","3","56470","3","0"
"204848","4","1","0","0","0","3","43980","0","0"
"204848","7","23","0","17","0","6","100450","3","0"
"204866","1","1","0","1","0","0","0","0","0"
"204866","2","8","159971","8","0","1","0","1","0"
"204866","3","4","73021","3","0","6","108014","5","0"
"204866","4","1","0","0","0","2","0","0","0"
"204866","7","14","0","12","0","9","157533","6","0"
"204909","1","48","1321855","48","0","8","209227","8","0"
"204909","2","27","571725","27","0","9","184408","9","0"
"204909","3","34","606436","7","0","19","340586","5","0"
"204909","4","3","45010","0","0","3","44544","0","0"
"204909","7","112","2545026","82","0","39","778765","22","0"
"204909","8","1","0","1","0","0","0","0","0"
"204909","9","1","0","1","0","0","0","0","0"
"204909","14","2","0","2","0","0","0","0","0"
"204936","1","10","255035","10","0","3","72675","3","0"
"204936","2","19","364657","19","0","4","67355","4","0"
"204936","3","19","313195","11","0","15","236595","4","0"
"204936","4","5","62500","0","0","13","183600","0","0"
"204936","6","4","59060","0","0","1","0","0","0"
"204936","7","57","1054447","40","0","36","0","11","0"
"204936","9","0","0","0","0","1","0","0","0"
"204936","14","0","0","0","0","1","0","0","0"
"205027","1","5","37798","0","0","1","0","0","0"
"205027","2","10","85668","0","0","0","0","0","0"
"205027","3","10","61590","0","0","0","0","0","0"
"205027","6","0","0","0","0","1","0","0","0"
"205027","7","25","185056","0","0","2","0","0","0"
"205124","8","5","0","0","0","0","0","0","0"
"205124","14","5","0","0","0","0","0","0","0"
"205203","1","1","0","1","0","0","0","0","0"
"205203","2","6","113367","4","0","0","0","0","0"
"205203","3","12","194478","4","0","9","149793","3","0"
"205203","4","9","136438","1","0","3","37683","2","0"
"205203","7","28","0","10","0","12","187476","5","0"
"205203","8","1","0","1","0","0","0","0","0"
"205203","9","2","0","2","0","0","0","0","0"
"205203","10","2","0","1","0","1","0","0","0"
"205203","11","1","0","0","0","5","84403","0","0"
"205203","14","6","121067","4","0","6","0","0","0"
"205470","1","45","1094146","45","0","20","471538","20","0"
"205470","2","41","809162","31","0","33","615751","25","0"
"205470","3","31","521874","6","0","27","439548","11","0"
"205470","4","7","96215","0","0","15","206272","0","0"
"205470","7","124","2521397","82","0","95","1733109","56","0"
"205470","8","2","0","2","0","1","0","1","0"
"205470","9","2","0","2","0","2","0","2","0"
"205470","14","4","114253","4","0","3","78256","3","0"
"206048","3","0","0","0","0","3","43250","0","0"
"206048","4","4","54200","0","0","1","0","0","0"
"206048","7","4","54200","0","0","4","0","0","0"
"206048","11","0","0","0","0","1","0","0","0"
"206048","14","0","0","0","0","1","0","0","0"
"206288","8","8","199000","8","0","1","0","1","0"
"206288","9","5","122721","2","0","0","0","0","0"
"206288","10","3","66883","0","0","1","0","0","0"
"206288","14","16","388604","10","0","2","0","1","0"
"200800","1","137","4366615","132","0","9","251250","8","0"
"200800","2","189","4824476","174","0","38","905270","35","0"
"200800","3","121","2493615","35","0","69","1404675","21","0"
"200800","4","21","370420","0","0","40","673950","0","0"
"200800","7","468","12055126","341","0","156","3235145","64","0"
"200800","9","8","335450","6","0","0","0","0","0"
"200800","10","5","144100","5","0","1","0","1","0"
"200800","11","4","105600","0","0","2","0","2","0"
"200800","12","1","0","0","0","0","0","0","0"
"200800","14","18","0","11","0","3","86900","3","0"
"201885","1","291","9997504","291","18","19","571817","19","0"
"201885","2","274","6950461","255","1","74","1795271","69","0"
"201885","3","168","3457798","33","8","120","2365845","32","3"
"201885","4","21","305396","0","0","32","488173","0","0"
"201885","7","754","20711159","579","27","245","5221106","120","3"
"201885","8","38","1529105","38","0","1","0","1","0"
"201885","9","10","291886","3","0","1","0","0","0"
"201885","10","3","76747","1","0","1","0","0","0"
"201885","11","1","0","0","0","0","0","0","0"
"201885","14","52","0","42","0","3","93525","1","0"
"202480","1","68","1771124","65","1","6","143151","6","0"
"202480","2","98","2182726","43","0","18","377900","18","0"
"202480","3","86","1582832","31","5","27","459146","12","0"
"202480","4","11","165520","0","1","5","59900","0","0"
"202480","7","263","5702202","139","7","56","1040097","36","0"
"202480","8","14","490540","13","0","0","0","0","0"
"202480","9","17","502527","13","0","0","0","0","0"
"202480","10","4","111603","3","0","1","0","1","0"
"202480","14","35","1104670","29","0","1","0","1","0"
"206084","1","217","6738701","212","0","16","418499","16","0"
"206084","2","137","3349123","115","0","30","661616","23","0"
"206084","3","79","1628284","27","0","29","560884","12","0"
"206084","4","14","236928","2","0","12","196369","1","0"
"206084","7","447","11953036","356","0","87","1837368","52","0"
"206084","8","16","592924","14","0","0","0","0","0"
"206084","9","14","435882","12","0","1","0","1","0"
"206084","10","6","155732","2","0","1","0","0","0"
"206084","11","2","0","0","0","0","0","0","0"
"206084","14","38","0","28","0","2","0","1","0"
"206330","1","4","0","4","0","2","0","2","0"
"206330","2","7","0","3","0","0","0","0","0"
"206330","3","4","0","2","0","0","0","0","0"
"206330","4","4","0","0","0","3","0","0","0"
"206330","7","19","0","9","0","5","0","2","0"
"206349","1","0","0","0","0","7","123010","7","7"
"206349","2","1","0","0","0","3","46490","2","2"
"206349","3","0","0","0","0","9","130180","3","6"
"206349","4","0","0","0","0","23","335280","0","6"
"206349","7","1","0","0","0","42","634960","12","21"
"206437","1","7","130290","5","0","1","0","1","0"
"206437","2","11","177355","10","0","2","0","1","0"
"206437","3","3","42300","0","0","0","0","0","0"
"206437","4","1","0","0","0","0","0","0","0"
"206437","7","22","0","15","0","3","44130","2","0"
"206491","1","3","50973","3","0","1","0","1","0"
"206491","2","2","0","2","0","1","0","1","0"
"206491","3","4","49417","0","0","4","46861","1","0"
"206491","4","3","30667","0","0","3","28958","0","0"
"206491","7","12","0","5","0","9","0","3","0"
"206491","8","5","121469","5","0","1","0","1","0"
"206491","9","8","172113","7","0","3","66095","3","0"
"206491","10","2","0","0","0","3","54955","1","0"
"206491","11","1","0","0","0","3","51343","0","0"
"206491","14","16","348571","12","0","10","0","5","0"
"206507","1","8","162510","8","0","0","0","0","0"
"206507","2","4","66000","3","0","0","0","0","0"
"206507","3","9","130220","2","0","8","111130","1","0"
"206507","4","3","38150","0","0","0","0","0","0"
"206507","7","24","396880","13","0","8","111130","1","0"
"206507","8","8","185305","8","0","0","0","0","0"
"206507","9","3","71775","1","0","0","0","0","0"
"206507","10","2","0","0","0","0","0","0","0"
"206507","14","13","0","9","0","0","0","0","0"
"206525","1","45","1156885","43","0","3","77675","3","0"
"206525","2","35","750363","35","0","5","106700","5","0"
"206525","3","30","526565","9","0","14","248085","2","0"
"206525","4","7","128260","4","0","3","44500","0","0"
"206525","7","117","2562073","91","0","25","476960","10","0"
"206622","1","62","1689200","61","0","3","71200","3","0"
"206622","2","41","927650","37","0","3","58400","3","0"
"206622","3","29","560250","10","0","10","180600","1","0"
"206622","4","2","0","0","0","4","64000","0","0"
"206622","7","134","0","108","0","20","374200","7","0"
"206695","1","108","3239101","106","0","17","492786","17","0"
"206695","2","128","3222787","120","0","25","604292","23","0"
"206695","3","59","1213529","37","0","35","672357","30","0"
"206695","4","37","570056","0","0","25","377335","0","0"
"206695","7","332","8245473","263","0","102","2146770","70","0"
"208035","6","27","530675","14","0","14","260650","6","0"
"208035","7","27","530675","14","0","14","260650","6","0"
"208035","13","3","58500","0","0","1","0","0","0"
"208035","14","3","58500","0","0","1","0","0","0"
"206817","2","6","108750","0","0","1","0","0","0"
"206817","3","4","66500","0","0","13","211700","0","0"
"206817","4","2","0","0","0","9","116028","0","0"
"206817","5","1","0","0","0","0","0","0","0"
"206817","7","13","223000","0","0","23","0","0","0"
"206817","10","0","0","0","0","1","0","0","0"
"206817","14","0","0","0","0","1","0","0","0"
"206862","1","13","268742","11","0","4","80115","4","0"
"206862","2","8","142830","1","0","4","68765","2","0"
"206862","3","12","198517","0","0","9","143935","0","0"
"206862","4","3","46125","0","0","5","67988","0","0"
"206862","7","36","656214","12","0","22","360803","6","0"
"206862","8","1","0","1","0","0","0","0","0"
"206862","10","2","0","0","0","0","0","0","0"
"206862","11","0","0","0","0","1","0","0","0"
"206862","14","3","65806","1","0","1","0","0","0"
"206914","1","32","821625","32","0","5","120100","5","0"
"206914","2","28","638641","27","0","9","191300","9","0"
"206914","3","40","826832","37","0","21","410559","15","0"
"206914","4","9","139841","2","0","11","174750","2","0"
"206914","7","109","2426939","98","0","46","896709","31","0"
"206914","9","1","0","1","0","0","0","0","0"
"206914","10","3","81350","2","0","0","0","0","0"
"206914","11","6","128113","0","0","0","0","0","0"
"206914","14","10","0","3","0","0","0","0","0"
"206835","6","20","309872","0","0","5","74578","0","0"
"206835","7","20","309872","0","0","5","74578","0","0"
"206941","1","78","2111800","78","0","24","648000","24","0"
"206941","2","36","889700","18","0","16","391800","10","0"
"206941","3","64","1426500","34","0","50","1109200","26","0"
"206941","4","20","372650","0","0","15","279950","0","0"
"206941","7","198","4800650","130","0","105","2428950","60","0"
"206941","9","6","186000","1","0","1","0","1","0"
"206941","10","3","82460","1","0","1","0","0","0"
"206941","11","2","0","0","0","1","0","0","0"
"206941","13","0","0","0","5","0","0","0","0"
"206941","14","11","0","2","5","3","85404","1","0"
"206996","6","23","441800","0","0","14","269800","0","0"
"206996","7","23","441800","0","0","14","269800","0","0"
"206996","13","3","58825","0","0","0","0","0","0"
"206996","14","3","58825","0","0","0","0","0","0"
"207041","1","19","467825","19","0","3","72365","3","0"
"207041","2","19","443895","16","0","4","92960","3","0"
"207041","3","40","843240","22","0","14","283065","8","0"
"207041","4","21","367275","0","0","11","185180","0","0"
"207041","7","99","2122235","57","0","32","633570","14","0"
"207041","8","0","0","0","0","1","0","1","0"
"207041","9","1","0","1","0","0","0","0","0"
"207041","10","3","77150","3","0","0","0","0","0"
"207041","11","1","0","0","0","1","0","0","0"
"207041","14","5","0","4","0","2","0","1","0"
"207050","6","44","860335","33","1","18","343150","10","0"
"207050","7","44","860335","33","1","18","343150","10","0"
"207050","13","2","0","1","0","1","0","1","0"
"207050","14","2","0","1","0","1","0","1","0"
"207069","6","16","313002","5","0","13","251363","5","0"
"207069","7","16","313002","5","0","13","251363","5","0"
"207209","1","3","85392","0","0","7","184480","0","0"
"207209","2","5","126878","0","0","4","86976","0","0"
"207209","3","7","130054","0","0","5","105892","0","0"
"207209","4","11","180738","0","0","2","0","0","0"
"207209","7","26","523062","0","0","18","0","0","0"
"207236","6","25","493566","13","0","9","161575","2","0"
"207236","7","25","493566","13","0","9","161575","2","0"
"207236","13","4","102824","0","0","1","0","0","0"
"207236","14","4","102824","0","0","1","0","0","0"
"207290","6","59","1175640","40","0","28","541200","20","0"
"207290","7","59","1175640","40","0","28","541200","20","0"
"207290","13","7","141400","4","0","1","0","1","0"
"207290","14","7","141400","4","0","1","0","1","0"
"207263","1","52","1330090","47","0","7","163001","4","0"
"207263","2","30","651255","13","0","13","271052","7","0"
"207263","3","33","639001","18","0","14","251303","7","0"
"207263","4","15","252251","1","0","7","108323","0","0"
"207263","5","1","0","0","0","1","0","0","0"
"207263","7","131","0","79","0","42","0","18","0"
"207263","8","7","220236","5","0","0","0","0","0"
"207263","9","1","0","0","0","0","0","0","0"
